gene_symbol	kegg_pathway_id	kegg_pathway_name	reactome_pathway_id	reactome_pathway_name	tox_evidence	tox_organs	species
BAK1	path:rno05210	path:rno05210			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05212	path:rno05212			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05213	path:rno05213			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05214	path:rno05214			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05216	path:rno05216			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05217	path:rno05217			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05218	path:rno05218			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05220	path:rno05220			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05222	path:rno05222			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05223	path:rno05223			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05224	path:rno05224			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05225	path:rno05225			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1	path:rno05226	path:rno05226			moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAK1			R-SSC-50690	"<span class=""highlighting"" >BAK1</span>"	moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAK1			R-HSA-50690	"<span class=""highlighting"" >BAK1</span> activated"	moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAK1			R-MMU-50690	"<span class=""highlighting"" >Bak1</span>"	moderate	brain | heart | intestine | kidney | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa01521	path:hsa01521			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa01522	path:hsa01522			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa01524	path:hsa01524			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04071	path:hsa04071			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04115	path:hsa04115			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04141	path:hsa04141			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04210	path:hsa04210			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04211	path:hsa04211			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04215	path:hsa04215			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04217	path:hsa04217			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04722	path:hsa04722			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04932	path:hsa04932			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa04933	path:hsa04933			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05012	path:hsa05012			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05014	path:hsa05014			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05016	path:hsa05016			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05020	path:hsa05020			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05022	path:hsa05022			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05130	path:hsa05130			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05131	path:hsa05131			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05132	path:hsa05132			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05152	path:hsa05152			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05160	path:hsa05160			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05161	path:hsa05161			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05162	path:hsa05162			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05163	path:hsa05163			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05164	path:hsa05164			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05165	path:hsa05165			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05166	path:hsa05166			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05167	path:hsa05167			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05168	path:hsa05168			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05169	path:hsa05169			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05170	path:hsa05170			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05200	path:hsa05200			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05202	path:hsa05202			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05203	path:hsa05203			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05210	path:hsa05210			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05212	path:hsa05212			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05213	path:hsa05213			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05214	path:hsa05214			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05216	path:hsa05216			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05217	path:hsa05217			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05218	path:hsa05218			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05220	path:hsa05220			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05222	path:hsa05222			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05223	path:hsa05223			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05224	path:hsa05224			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05225	path:hsa05225			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05226	path:hsa05226			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:hsa05417	path:hsa05417			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	human
BAX	path:rno01521	path:rno01521			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAX	path:rno01522	path:rno01522			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAX	path:rno01524	path:rno01524			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAX	path:rno04071	path:rno04071			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAX	path:rno04115	path:rno04115			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAX	path:rno04141	path:rno04141			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
BAX	path:rno04210	path:rno04210			consensus	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach	rat
